Price,Close,High,Low,Open,Volume
Ticker,AUBANK.NS,AUBANK.NS,AUBANK.NS,AUBANK.NS,AUBANK.NS
Date,,,,,
2022-01-12,645.42,653.76,640.17,652.64,3024856
2022-01-13,650.94,656.57,642.81,644.28,2393052
2022-01-14,628.06,648.01,626.37,648.01,2263236
2022-01-17,633.78,639.28,626.69,628.06,1494092
2022-01-18,626.02,653.93,621.89,633.73,3480788
2022-01-19,628.93,636.67,618.18,628.61,2010484
2022-01-20,623.90,635.32,621.69,630.30,2234940
2022-01-21,625.22,632.16,612.04,620.82,1739486
2022-01-24,611.69,631.49,606.37,625.22,1649384
2022-01-25,620.12,628.33,598.01,609.30,2314474
2022-01-27,634.68,639.00,610.55,614.43,3623976
2022-01-28,632.61,646.77,627.06,641.64,2511440
2022-01-31,651.52,665.67,627.24,631.84,6266560
2022-02-01,670.15,675.12,647.31,658.71,3775208
2022-02-02,694.92,698.53,670.15,671.64,4516994
2022-02-03,686.99,706.96,682.11,694.03,2977552
2022-02-04,668.61,691.47,663.48,688.81,1762798
2022-02-07,666.17,678.61,655.92,672.34,1921966
2022-02-08,663.86,677.24,648.26,669.65,2095414
2022-02-09,680.05,683.41,665.67,668.11,1608584
2022-02-10,685.55,688.48,675.12,680.60,1508618
2022-02-11,656.87,685.55,654.73,680.10,1677724
2022-02-14,623.76,646.77,620.57,641.89,1723900
2022-02-15,650.30,655.22,618.41,624.38,1462732
2022-02-16,635.05,654.10,632.39,650.30,1554850
2022-02-17,631.67,643.28,622.93,634.88,1626704
2022-02-18,627.41,636.82,623.38,629.35,1083516
2022-02-21,627.88,635.25,618.68,627.41,973058
2022-02-22,627.36,629.35,610.05,620.40,1526056
2022-02-23,633.56,641.79,627.86,633.83,1224002
2022-02-24,586.84,629.30,579.60,611.94,2616926
2022-02-25,614.28,619.80,592.96,595.00,1743226
2022-02-28,598.81,611.94,589.95,610.94,2236010
2022-03-02,601.67,607.46,581.62,589.55,2434242
2022-03-03,576.19,609.13,571.14,604.03,3038270
2022-03-04,559.73,578.08,554.73,574.13,2190426
2022-03-07,529.80,546.24,523.31,531.74,3253850
2022-03-08,546.44,550.35,522.39,522.89,2751556
2022-03-09,569.70,572.14,538.11,552.24,2433296
2022-03-10,578.16,594.53,572.44,583.08,3223206
2022-03-11,593.56,595.02,570.17,572.14,2531178
2022-03-14,557.76,598.98,535.37,594.97,5538038
2022-03-15,581.84,588.06,562.76,563.43,3947152
2022-03-16,586.49,594.48,577.93,587.06,3214070
2022-03-17,578.81,599.50,576.99,597.01,2284234
2022-03-21,585.94,588.98,567.16,587.06,2554532
2022-03-22,595.05,596.87,579.13,585.94,1763570
2022-03-23,614.80,617.19,597.54,597.54,3682644
2022-03-24,617.64,626.29,609.45,612.93,2157018
2022-03-25,600.00,622.66,595.94,619.97,1813510
2022-03-28,604.35,609.35,597.64,604.97,1626170
2022-03-29,604.80,612.19,599.33,609.25,1200232
2022-03-30,598.11,614.73,593.78,607.36,3058516
2022-03-31,620.02,621.89,600.07,601.99,2013130
2022-04-01,640.57,641.79,614.43,616.42,2654250
2022-04-04,651.09,655.47,633.01,640.57,1931408
2022-04-05,654.15,668.66,645.77,666.17,2714370
2022-04-06,664.88,666.67,647.44,653.93,2881648
2022-04-07,677.61,686.39,656.32,656.32,2603620
2022-04-08,691.04,699.48,679.60,679.60,3042498
2022-04-11,695.12,704.92,684.78,691.49,1738134
2022-04-12,696.99,699.85,684.58,695.52,2759828
2022-04-13,697.91,711.19,695.02,699.40,2800716
2022-04-18,686.67,697.91,678.61,691.57,3003826
2022-04-19,706.72,726.24,694.08,697.51,9170498
2022-04-20,706.59,719.40,700.02,706.67,3416344
2022-04-21,713.95,729.33,707.96,713.43,2188594
2022-04-22,682.44,712.34,678.18,712.34,3423786
2022-04-25,681.07,689.15,667.09,679.10,2078930
2022-04-26,704.25,707.04,685.92,688.78,2523176
2022-04-27,678.08,699.00,666.67,699.00,5528720
2022-04-28,700.70,703.98,680.87,691.54,3154478
2022-04-29,691.57,708.46,683.86,706.47,1739726
2022-05-02,682.14,691.74,674.65,687.96,2070924
2022-05-04,660.22,693.68,654.25,691.04,2184686
2022-05-05,671.69,679.15,661.19,671.14,1864370
2022-05-06,654.95,666.64,634.68,646.77,2431816
2022-05-09,636.42,653.68,633.13,651.74,1800792
2022-05-10,628.21,645.27,626.87,630.10,2134714
2022-05-11,634.43,638.21,613.73,635.27,2099144
2022-05-12,616.44,631.82,605.37,628.81,3019552
2022-05-13,643.61,659.88,637.93,641.79,8256280
2022-05-16,649.85,657.01,639.45,651.74,2467244
2022-05-17,654.43,659.20,650.00,659.20,2158594
2022-05-18,638.33,665.05,636.82,661.19,2304192
2022-05-19,627.01,633.23,621.89,624.38,2647410
2022-05-20,651.84,654.23,633.88,636.82,2417282
2022-05-23,666.64,674.13,654.73,657.71,3019164
2022-05-24,658.41,673.08,651.27,666.57,3137550
2022-05-25,641.22,663.63,634.83,658.16,2394842
2022-05-26,657.46,663.31,644.28,646.52,2689048
2022-05-27,652.93,666.67,648.90,666.12,2785788
2022-05-30,644.80,665.42,642.09,655.77,1381314
2022-05-31,622.56,650.42,611.74,644.73,17460496
2022-06-01,639.92,644.35,626.74,634.92,2025758
2022-06-02,647.71,650.75,636.04,646.07,1196040
2022-06-03,628.26,656.99,625.10,651.24,2137620
2022-06-06,630.92,636.44,624.88,630.35,1947938
2022-06-07,631.91,639.10,625.97,630.60,1673398
2022-06-08,626.09,640.67,622.89,638.18,3731768
2022-06-09,610.30,633.83,602.98,631.74,2314345
2022-06-10,600.05,610.75,596.52,606.91,1569736
2022-06-13,585.02,591.99,577.21,587.06,3029043
2022-06-14,599.95,606.96,576.32,576.32,3072334
2022-06-15,624.28,626.87,600.15,606.47,2533624
2022-06-16,621.54,638.31,610.20,631.24,2249696
2022-06-17,620.40,626.67,606.22,615.42,2324022
2022-06-20,611.09,622.79,599.20,621.04,975584
2022-06-21,608.71,616.91,603.98,611.99,1013194
2022-06-22,596.07,606.27,592.59,603.98,1423249
2022-06-23,607.56,618.90,592.04,597.01,1391198
2022-06-24,611.39,616.91,601.99,608.95,1329654
2022-06-27,621.19,627.86,617.41,618.16,788738
2022-06-28,619.55,624.33,611.89,618.61,1141215
2022-06-29,593.08,599.95,562.19,591.04,8784371
2022-06-30,588.76,597.26,579.30,591.04,2546047
2022-07-01,576.02,584.38,560.50,583.08,2741511
2022-07-04,560.65,584.97,556.82,580.05,2304333
2022-07-05,553.93,569.95,551.24,567.16,1728921
2022-07-06,578.76,582.09,555.22,557.71,2202048
2022-07-07,582.44,590.05,575.57,581.09,1800753
2022-07-08,579.15,595.92,576.62,583.08,980621
2022-07-11,581.74,588.81,573.33,577.11,1197204
2022-07-12,574.13,584.83,571.29,580.55,1415638
2022-07-13,568.31,581.99,563.93,577.01,889964
2022-07-14,551.74,568.31,547.61,565.82,2573264
2022-07-15,547.41,556.17,536.32,552.24,2026203
2022-07-18,554.48,559.20,548.41,552.24,1659155
2022-07-19,563.38,566.72,542.39,547.81,2669484
2022-07-20,574.08,578.56,565.37,575.12,1919119
2022-07-21,583.83,598.01,567.16,572.14,4404423
2022-07-22,579.45,591.39,577.96,589.05,1042411
2022-07-25,578.81,582.04,567.26,579.00,1098397
2022-07-26,579.45,583.08,572.74,577.51,1075622
2022-07-27,578.95,587.06,575.77,578.11,951226
2022-07-28,588.37,591.60,575.12,579.60,1287017
2022-07-29,589.61,598.52,584.73,593.54,1320263
2022-08-01,602.26,604.95,585.83,590.76,1295727
2022-08-02,615.25,624.12,594.49,601.06,2648323
2022-08-03,607.09,620.83,598.03,617.45,1876962
2022-08-04,633.98,642.34,607.93,607.93,3809324
2022-08-05,645.33,647.42,625.91,633.98,1838153
2022-08-08,647.37,652.30,640.00,642.34,1277644
2022-08-10,642.49,654.79,637.71,647.82,1506846
2022-08-11,641.70,656.88,639.35,646.92,1369854
2022-08-12,628.55,645.33,625.51,645.33,8516334
2022-08-16,637.21,644.43,630.39,630.39,2194505
2022-08-17,643.59,649.31,634.87,644.33,1883992
2022-08-18,642.69,644.48,636.62,640.35,983261
2022-08-19,636.32,653.30,632.38,652.30,2046529
2022-08-22,634.28,641.35,626.36,632.18,1375779
2022-08-23,643.79,650.26,624.42,627.90,2306745
2022-08-24,648.97,656.28,640.60,643.94,2121635
2022-08-25,645.83,665.25,642.34,653.70,3640290
2022-08-26,638.76,656.09,634.62,649.71,1123235
2022-08-29,631.14,635.67,617.64,624.91,2405127
2022-08-30,631.29,642.04,625.81,631.69,4829944
2022-09-01,645.33,651.60,631.99,637.31,2108773
2022-09-02,642.54,653.00,640.75,642.34,1371229
2022-09-05,649.26,655.94,640.35,646.53,1027756
2022-09-06,647.42,655.19,644.73,655.19,1003879
2022-09-07,638.26,647.42,636.91,644.33,862386
2022-09-08,646.33,648.22,641.45,641.50,1210770
2022-09-09,649.91,665.25,645.83,654.29,2401767
2022-09-12,658.03,659.82,649.56,652.00,1050504
2022-09-13,672.02,674.41,659.57,660.07,2035584
2022-09-14,674.81,679.89,662.26,667.04,1474192
2022-09-15,678.04,683.77,672.02,678.19,1273028
2022-09-16,655.94,680.58,650.56,676.20,1257784
2022-09-19,650.71,658.43,641.45,655.94,1103577
2022-09-20,663.46,670.13,652.40,656.28,1037776
2022-09-21,663.26,675.36,660.77,667.34,1549475
2022-09-22,660.67,669.78,656.53,660.97,913273
2022-09-23,635.22,666.84,632.98,661.26,1211636
2022-09-26,594.69,632.38,587.22,630.39,2957525
2022-09-27,604.10,607.54,588.07,604.20,1373046
2022-09-28,579.85,601.51,574.62,600.12,1771176
2022-09-29,597.93,605.64,586.22,591.55,2772572
2022-09-30,616.65,622.33,585.58,600.32,2359873
2022-10-03,591.95,616.65,587.67,614.41,2032188
2022-10-04,605.25,613.11,601.61,603.50,1640822
2022-10-06,602.56,636.12,598.57,623.42,3958623
2022-10-07,588.61,602.56,584.58,602.51,2075229
2022-10-10,584.93,589.71,576.02,576.02,1142078
2022-10-11,580.40,587.87,576.42,587.27,2613081
2022-10-12,586.03,588.56,569.84,583.34,1964964
2022-10-13,579.20,584.48,575.72,580.90,2191049
2022-10-14,598.92,603.50,582.59,587.57,3262434
2022-10-17,613.21,615.45,593.39,597.13,1806133
2022-10-18,623.02,626.16,613.91,616.30,1137553
2022-10-19,623.37,629.40,613.96,625.41,1939613
2022-10-20,589.91,617.40,582.59,617.40,5705861
2022-10-21,576.96,604.50,574.97,592.90,3625697
2022-10-24,578.31,596.53,575.62,596.53,515268
2022-10-25,572.53,579.35,565.16,579.35,1469741
2022-10-27,578.46,580.85,573.58,574.12,1156810
2022-10-28,571.73,580.80,569.20,578.01,1169510
2022-10-31,587.12,587.77,574.77,577.46,1170001
2022-11-01,611.07,614.06,589.56,591.50,3250869
2022-11-02,614.06,619.19,607.88,611.47,1398819
2022-11-03,612.07,616.25,608.53,612.27,1134976
2022-11-04,613.81,617.35,609.28,610.47,805042
2022-11-07,613.81,619.19,611.27,616.90,1166056
2022-11-09,639.90,644.93,613.46,616.75,3550281
2022-11-10,625.81,640.35,617.59,636.87,1549410
2022-11-11,620.98,652.30,618.39,632.38,1519531
2022-11-14,633.53,637.86,619.44,623.32,1086235
2022-11-15,631.29,636.22,629.40,634.28,977826
2022-11-16,622.23,630.29,619.44,629.40,1791280
2022-11-17,608.38,619.24,603.01,619.24,1431167
2022-11-18,609.68,616.05,603.40,611.47,857461
2022-11-21,612.52,619.44,606.69,609.48,791310
2022-11-22,615.20,618.74,607.64,615.60,613966
2022-11-23,621.33,624.42,612.81,618.24,827880
2022-11-24,633.73,635.92,619.44,622.42,1089860
2022-11-25,635.12,637.36,625.91,633.38,1083395
2022-11-28,636.12,642.09,627.11,627.11,945254
2022-11-29,624.77,639.26,623.27,636.37,791869
2022-11-30,636.67,642.19,625.06,625.41,2604030
2022-12-01,636.57,646.62,634.67,639.35,1264166
2022-12-02,645.68,647.27,627.60,635.27,2011522
2022-12-05,648.47,653.30,643.59,647.32,1406695
2022-12-06,646.43,651.16,644.33,647.32,1401494
2022-12-07,668.88,672.82,646.08,646.18,3280365
2022-12-08,670.18,676.75,667.24,673.66,2015490
2022-12-09,679.34,691.84,670.33,670.68,2788592
2022-12-12,674.56,687.06,668.09,684.17,1289020
2022-12-13,661.31,676.65,659.27,676.65,1426088
2022-12-14,669.38,671.72,662.26,664.25,790701
2022-12-15,666.24,673.21,661.36,669.38,869684
2022-12-16,664.30,673.21,657.28,657.28,1692206
2022-12-19,667.84,676.35,662.16,667.09,867270
2022-12-20,673.61,681.58,664.50,664.50,1910526
2022-12-21,667.34,679.19,661.06,679.14,1296136
2022-12-22,668.73,673.02,658.87,668.24,1375529
2022-12-23,641.65,667.24,639.35,658.77,2087464
2022-12-26,652.35,660.37,635.07,638.36,705455
2022-12-27,660.62,662.66,650.31,657.28,896071
2022-12-28,660.47,664.45,655.19,660.22,391805
2022-12-29,662.66,667.24,653.45,660.07,2650477
2022-12-30,651.75,669.23,646.43,662.66,1010912
2023-01-02,654.29,658.53,651.31,654.19,1586054
2023-01-03,648.37,661.16,647.32,656.23,1288812
2023-01-04,638.96,652.75,636.37,649.31,1242852
2023-01-05,633.48,642.04,621.58,639.16,1987570
2023-01-06,623.22,636.72,616.90,632.38,1634322
2023-01-09,630.59,633.08,624.42,632.38,1012950
2023-01-10,622.62,630.29,615.20,630.29,1056504
2023-01-11,619.49,624.37,612.52,622.47,1159019
2023-01-12,625.56,629.30,617.84,622.42,923943
2023-01-13,617.20,628.90,613.76,628.85,1393324
2023-01-16,621.43,627.16,615.65,621.08,578028
2023-01-17,625.41,627.85,619.09,622.37,995664
2023-01-18,626.91,629.40,622.42,627.40,658733
2023-01-19,618.69,628.20,616.30,625.96,607144
2023-01-20,613.81,626.56,611.37,625.26,1583943
2023-01-23,638.26,642.34,610.97,613.81,2321545
2023-01-24,632.08,639.85,627.85,639.85,878065
2023-01-25,613.36,632.33,610.97,630.89,1557125
2023-01-27,601.46,624.07,598.52,616.30,1776308
2023-01-30,603.75,611.12,596.03,601.51,1447773
2023-01-31,616.35,621.43,602.51,606.89,926518
2023-02-01,609.33,630.39,597.83,619.44,1069083
2023-02-02,622.77,624.96,604.50,607.49,894783
2023-02-03,626.56,628.65,612.47,625.41,611768
2023-02-06,629.45,638.06,624.42,626.66,668139
2023-02-07,646.33,647.32,627.55,629.89,1562892
2023-02-08,646.33,650.21,642.64,648.27,776186
2023-02-09,638.21,650.06,633.38,649.31,713809
2023-02-10,647.27,649.91,639.35,639.35,739083
2023-02-13,632.08,650.06,630.99,645.78,1050676
2023-02-14,630.39,633.88,625.51,632.08,491778
2023-02-15,631.34,636.12,626.96,632.58,848205
2023-02-16,623.87,637.06,620.78,636.37,546492
2023-02-17,610.97,623.42,602.01,623.42,1686927
2023-02-20,600.57,612.17,598.03,611.27,1506325
2023-02-21,602.61,608.98,596.98,604.55,1166085
2023-02-22,592.95,603.80,585.83,600.52,1077300
2023-02-23,590.95,596.28,582.59,593.54,1294389
2023-02-24,595.59,604.10,593.20,594.54,999140
2023-02-27,594.74,597.93,583.78,595.59,1169695
2023-02-28,590.46,603.50,587.07,594.29,1360975
2023-03-01,608.98,610.97,588.56,590.56,1079988
2023-03-02,608.83,617.45,603.35,608.48,1774214
2023-03-03,620.68,622.92,607.98,613.71,1615160
2023-03-06,621.98,627.40,619.44,623.32,1067601
2023-03-08,628.50,630.39,615.95,615.95,824314
2023-03-09,621.18,634.03,619.94,629.40,953543
2023-03-10,621.93,623.87,609.78,613.46,1421904
2023-03-13,593.99,619.79,591.60,616.45,3529195
2023-03-14,588.22,604.40,585.88,593.54,1493303
2023-03-15,580.80,597.18,577.86,594.29,862519
2023-03-16,581.59,586.52,571.49,579.60,1453328
2023-03-17,587.82,591.60,578.90,588.61,1049797
2023-03-20,574.72,589.61,570.69,582.64,899489
2023-03-21,577.21,580.20,566.46,578.81,1113971
2023-03-22,577.06,584.53,575.27,581.79,854002
2023-03-23,567.30,579.60,565.16,576.61,917334
2023-03-24,557.59,567.85,545.74,567.65,2178563
2023-03-27,564.56,570.39,557.74,559.68,1373334
2023-03-28,561.23,567.35,548.73,564.56,1763884
2023-03-29,583.14,587.52,560.38,561.23,2505188
2023-03-31,576.81,589.11,575.62,581.59,1618002
2023-04-03,560.48,578.51,557.74,578.01,1980458
2023-04-05,556.10,568.85,553.46,562.57,1578872
2023-04-06,567.10,569.15,551.37,556.15,2686132
2023-04-10,562.17,570.19,557.89,567.65,1052472
2023-04-11,573.83,585.58,557.44,565.61,1999310
2023-04-12,577.76,585.08,571.83,577.41,1782378
2023-04-13,676.40,687.06,622.42,627.40,30807207
2023-04-17,685.81,690.09,662.36,667.29,5636506
2023-04-18,690.19,693.68,678.19,685.17,3177457
2023-04-19,675.80,696.12,671.67,691.14,3693818
2023-04-20,676.60,682.18,671.32,679.19,1555616
2023-04-21,663.21,678.04,654.14,677.65,3742874
2023-04-24,661.16,666.99,655.94,659.27,2852500
2023-04-25,657.43,665.00,655.84,664.25,2107327
2023-04-26,640.75,652.30,628.25,647.27,5008439
2023-04-27,641.79,647.07,636.42,641.15,2272998
2023-04-28,661.11,663.06,640.35,640.35,2017338
2023-05-02,681.18,682.18,661.31,667.19,2007742
2023-05-03,681.98,688.80,674.56,676.15,1264610
2023-05-04,682.38,689.10,679.19,681.13,865527
2023-05-05,671.32,689.75,669.38,683.17,873669
2023-05-08,688.25,691.54,670.53,674.36,2243321
2023-05-09,697.22,702.05,688.25,691.09,2197112
2023-05-10,689.90,718.38,684.77,705.98,3265526
2023-05-11,703.74,707.02,684.07,696.12,2935100
2023-05-12,710.01,712.75,694.13,700.70,1641770
2023-05-15,714.00,718.58,706.43,709.86,1375218
2023-05-16,725.90,733.81,711.90,714.00,2622132
2023-05-17,727.84,728.98,715.84,725.85,1459862
2023-05-18,744.52,751.79,725.45,727.99,3422021
2023-05-19,750.69,752.89,730.98,744.52,2181998
2023-05-22,755.37,758.31,749.20,750.69,1596957
2023-05-23,759.56,771.36,753.18,754.88,1669877
2023-05-24,762.74,764.54,746.36,759.56,1402441
2023-05-25,766.73,770.01,758.96,760.75,1192141
2023-05-26,774.99,776.79,762.89,764.54,1075483
2023-05-29,787.14,791.72,773.35,777.08,2625329
2023-05-30,772.95,786.20,767.82,786.20,1145487
2023-05-31,773.70,781.77,754.88,769.82,3839806
2023-06-01,766.58,778.93,762.15,774.79,1386561
2023-06-02,770.26,776.74,765.78,770.81,1927608
2023-06-05,747.86,769.37,745.91,762.10,2901296
2023-06-06,748.80,751.34,737.00,746.91,2936010
2023-06-07,759.41,764.09,751.89,753.88,1600037
2023-06-08,752.29,771.96,749.35,762.74,1525613
2023-06-09,759.11,761.40,747.06,754.33,1450577
2023-06-12,758.31,766.78,747.31,763.84,1134935
2023-06-13,760.65,762.50,755.03,757.86,1270095
2023-06-14,769.02,771.81,760.95,763.84,1691498
2023-06-15,772.50,776.34,761.90,769.42,1584856
2023-06-16,775.54,779.48,770.01,773.80,666115
2023-06-19,768.92,780.77,764.74,775.54,740479
2023-06-20,764.39,768.97,760.65,768.92,493662
2023-06-21,746.46,770.66,745.02,767.77,1089259
2023-06-22,737.75,753.53,729.48,747.91,2295370
2023-06-23,733.66,742.63,731.08,739.54,617906
2023-06-26,742.33,746.26,729.03,733.66,1115771
2023-06-27,746.71,752.24,741.28,745.86,907052
2023-06-28,744.72,753.78,739.49,750.64,2946020
2023-06-30,750.54,756.67,744.37,750.89,1725775
2023-07-03,757.12,760.06,752.69,756.87,988169
2023-07-04,774.00,777.53,750.20,757.32,1783462
2023-07-05,765.88,779.28,757.96,773.85,2810140
2023-07-06,786.60,788.74,762.89,765.28,1665090
2023-07-07,758.51,784.21,754.88,784.01,1466776
2023-07-10,760.60,765.83,747.41,758.81,1131126
2023-07-11,760.40,773.55,758.06,764.74,818918
2023-07-12,767.57,769.72,750.05,764.29,4025563
2023-07-13,757.07,781.47,755.57,769.86,2268892
2023-07-14,779.06,780.30,757.07,757.87,1319880
2023-07-17,765.29,783.79,761.26,781.80,1279206
2023-07-18,767.74,772.18,761.90,766.79,1034645
2023-07-19,767.19,773.22,759.51,767.84,1119253
2023-07-20,770.18,774.67,762.85,770.73,1504123
2023-07-21,765.14,773.67,758.91,767.89,795389
2023-07-24,737.07,741.91,724.41,737.92,3665805
2023-07-25,729.25,743.21,723.06,742.91,1865463
2023-07-26,729.94,736.82,728.35,735.93,1174015
2023-07-27,727.15,736.33,722.37,732.99,2055123
2023-07-28,723.16,732.34,720.82,729.84,1383577
2023-07-31,727.80,729.94,713.99,713.99,1322632
2023-08-01,719.62,731.49,717.08,728.05,1152184
2023-08-02,723.86,728.60,711.99,718.13,2041223
2023-08-03,726.20,735.18,716.63,726.75,2475873
2023-08-04,736.82,740.96,727.35,735.43,1294794
2023-08-07,723.91,739.92,721.07,727.00,1456816
2023-08-08,718.78,727.65,699.43,722.96,2866317
2023-08-09,715.39,727.90,710.10,723.76,1773008
2023-08-10,699.93,716.23,695.14,715.39,3017173
2023-08-11,702.97,706.36,695.14,702.47,649337
2023-08-14,704.62,708.80,697.09,702.02,635962
2023-08-16,698.73,706.91,694.05,700.03,1513243
2023-08-17,696.44,705.41,694.64,700.03,1814426
2023-08-18,709.05,717.38,699.43,701.47,2034025
2023-08-21,706.86,714.69,703.37,709.10,1704679
2023-08-22,726.45,727.70,706.86,710.25,2220325
2023-08-23,729.20,735.78,724.96,726.40,1329218
2023-08-24,743.71,746.75,726.50,731.94,2556581
2023-08-25,735.48,749.89,733.18,741.76,889001
2023-08-28,736.72,740.91,731.89,736.87,1116902
2023-08-29,729.40,737.92,727.95,736.03,453151
2023-08-30,726.90,740.41,723.41,729.94,1202305
2023-08-31,721.52,732.89,705.56,727.90,5250911
2023-09-01,723.61,732.14,717.38,722.61,1524424
2023-09-04,714.69,726.95,711.30,723.96,1565336
2023-09-05,712.94,718.98,712.04,718.98,1083984
2023-09-06,717.33,720.87,710.25,714.29,2378658
2023-09-07,723.31,725.96,718.23,722.47,604310
2023-09-08,732.84,734.88,721.97,726.45,1387523
2023-09-11,733.04,739.12,730.04,734.93,1172424
2023-09-12,716.43,737.82,710.00,736.92,1588895
2023-09-13,721.42,728.00,707.06,718.13,2418932
2023-09-14,736.68,741.91,723.61,725.16,1248430
2023-09-15,730.44,743.41,726.15,741.86,918800
2023-09-18,727.00,734.83,723.96,728.00,1002996
2023-09-20,753.33,757.07,723.21,725.56,4544074
2023-09-21,740.51,761.80,737.17,754.52,1979595
2023-09-22,742.46,749.49,740.07,743.66,1667979
2023-09-25,740.27,746.25,732.14,742.46,1928986
2023-09-26,747.99,749.89,738.52,740.91,766479
2023-09-27,743.66,752.78,742.11,745.85,869637
2023-09-28,718.38,745.15,714.59,743.66,3968952
2023-09-29,711.50,728.20,706.11,722.17,1456488
2023-10-03,702.82,712.79,700.13,712.79,855484
2023-10-04,701.62,706.11,686.07,702.02,3416610
2023-10-05,712.39,714.94,700.03,700.03,925577
2023-10-06,711.55,717.98,710.45,717.88,718188
2023-10-09,709.00,715.43,701.08,706.01,927404
2023-10-10,713.19,715.78,706.76,713.04,527218
2023-10-11,713.74,718.68,710.00,716.88,1174535
2023-10-12,714.29,720.97,712.99,716.98,691279
2023-10-13,714.94,717.98,710.00,714.29,410117
2023-10-16,707.36,714.94,701.18,714.94,1680941
2023-10-17,704.62,712.79,704.02,712.79,620122
2023-10-18,702.47,709.60,700.73,706.91,1479098
2023-10-19,703.17,705.16,695.04,703.32,603325
2023-10-20,697.83,705.21,696.14,702.52,1167195
2023-10-23,693.50,709.10,688.56,697.24,2223975
2023-10-25,704.27,707.01,691.15,694.19,1877527
2023-10-26,684.62,705.06,682.18,698.03,2065324
2023-10-27,688.16,697.64,681.63,688.01,1251035
2023-10-30,664.08,686.07,628.63,686.07,8750585
2023-10-31,667.22,683.77,660.99,668.02,2598527
2023-11-01,666.77,674.95,663.48,673.10,1608023
2023-11-02,664.88,675.90,654.86,675.90,2091524
2023-11-03,667.37,671.71,662.93,671.71,1200934
2023-11-06,672.06,678.44,667.12,671.11,3301471
2023-11-07,668.02,677.79,666.42,675.25,3384898
2023-11-08,673.45,674.50,664.43,671.06,2274273
2023-11-09,688.61,697.83,673.85,676.20,2062461
2023-11-10,697.29,698.58,681.48,687.86,1514007
2023-11-13,727.70,730.34,702.42,711.10,3927946
2023-11-15,724.51,738.62,722.02,733.14,2347341
2023-11-16,727.55,731.79,716.98,725.76,1478691
2023-11-17,728.15,735.43,716.93,716.98,1167320
2023-11-20,732.09,742.31,723.66,730.74,1905411
2023-11-21,717.78,738.52,715.63,732.94,1022291
2023-11-22,715.09,721.37,708.11,717.98,1502045
2023-11-23,717.28,723.46,715.48,719.87,1613045
2023-11-24,720.17,724.06,709.55,717.98,1619706
2023-11-28,735.08,740.61,716.18,722.52,1521215
2023-11-29,746.15,748.84,732.99,735.73,2345052
2023-11-30,739.32,752.78,735.98,748.89,2292859
2023-12-01,740.36,749.29,737.97,742.91,1178096
2023-12-04,751.63,754.67,740.76,752.88,2867230
2023-12-05,758.81,764.85,742.11,753.88,2286148
2023-12-06,745.40,762.80,741.16,762.80,2383186
2023-12-07,748.89,749.89,737.27,747.89,678386
2023-12-08,738.42,751.58,732.19,750.14,1267997
2023-12-11,737.67,743.90,733.68,742.36,1733049
2023-12-12,739.32,746.85,737.37,740.81,1195849
2023-12-13,733.43,739.97,726.95,739.92,2369489
2023-12-14,757.87,758.86,734.93,738.42,1669614
2023-12-15,756.17,767.29,747.99,757.87,2252891
2023-12-18,746.55,756.12,740.91,756.12,1843431
2023-12-19,729.25,749.49,728.00,747.44,1743062
2023-12-20,757.92,769.98,732.84,735.33,5717729
2023-12-21,769.13,770.83,741.41,747.89,2313825
2023-12-22,763.30,783.59,755.87,771.83,2822166
2023-12-26,767.39,770.13,760.06,766.44,847143
2023-12-27,772.42,777.81,765.84,772.72,1065904
2023-12-28,786.44,796.61,765.89,776.81,3280996
2023-12-29,785.19,792.72,773.42,787.78,1424964
2024-01-01,783.79,788.68,776.81,788.68,1258532
2024-01-02,764.70,785.79,759.46,783.79,2202630
2024-01-03,768.19,771.98,751.88,764.70,2031856
2024-01-04,795.11,801.89,742.96,775.81,2624482
2024-01-05,798.80,807.43,789.33,802.74,2341793
2024-01-08,799.45,810.92,789.78,791.77,2497633
2024-01-09,775.12,811.12,772.82,811.12,2705036
2024-01-10,770.28,779.26,762.25,768.29,2832401
2024-01-11,774.42,784.69,770.58,777.81,922879
2024-01-12,786.14,788.78,769.83,780.80,1336781
2024-01-15,769.88,789.78,767.89,788.58,1416880
2024-01-16,773.37,779.70,768.59,769.88,1357631
2024-01-17,755.27,781.75,742.11,757.82,5351653
2024-01-18,732.04,756.62,730.79,752.23,2679347
2024-01-19,728.50,744.05,722.47,737.92,4468871
2024-01-23,714.49,755.87,707.06,752.88,3081087
2024-01-24,735.18,736.92,707.06,714.49,2550245
2024-01-25,705.86,739.37,701.23,737.92,5475393
2024-01-29,624.59,668.12,622.30,668.12,21666348
2024-01-30,623.49,630.08,611.78,628.23,7443243
2024-01-31,634.81,638.65,619.06,626.24,5579390
2024-02-01,633.17,642.19,630.52,638.05,2006355
2024-02-02,627.23,643.89,625.84,636.96,2688173
2024-02-05,620.85,628.23,614.97,627.18,5678989
2024-02-06,614.77,620.85,611.28,620.85,1713489
2024-02-07,617.16,621.70,610.38,618.66,2773694
2024-02-08,593.93,624.04,592.33,619.26,3862384
2024-02-09,602.20,604.05,590.59,598.31,2343195
2024-02-12,593.03,607.74,583.86,606.29,5184975
2024-02-13,592.13,600.76,585.70,598.31,3185544
2024-02-14,589.09,593.08,578.57,588.29,4560881
2024-02-15,580.27,593.33,578.82,593.33,2107954
