Price,Close,High,Low,Open,Volume
Ticker,CDSL.NS,CDSL.NS,CDSL.NS,CDSL.NS,CDSL.NS
Date,,,,,
2022-02-01,725.45,733.46,716.77,728.74,700614
2022-02-02,734.47,741.16,727.56,731.59,897654
2022-02-03,751.21,765.15,734.97,738.16,1864420
2022-02-04,755.10,760.88,744.61,756.03,1094970
2022-02-07,726.79,737.85,719.62,731.61,1670890
2022-02-08,721.71,735.60,711.10,730.46,865926
2022-02-09,724.83,742.17,722.62,729.24,1645866
2022-02-10,730.56,737.85,725.50,727.78,973602
2022-02-11,729.00,739.29,724.42,727.30,1183856
2022-02-14,700.38,721.47,696.59,710.02,1230744
2022-02-15,714.89,716.74,698.51,698.51,920098
2022-02-16,711.73,726.82,710.02,723.94,855690
2022-02-17,709.38,723.94,707.63,717.22,936594
2022-02-18,704.32,713.29,698.51,698.51,455906
2022-02-21,675.70,711.15,671.65,708.11,1535290
2022-02-22,659.72,666.03,640.46,640.46,1397364
2022-02-23,663.73,679.56,660.13,660.13,969498
2022-02-24,620.05,650.06,614.99,633.27,2388482
2022-02-25,655.53,661.47,639.50,646.22,1327760
2022-02-28,649.29,666.80,639.02,650.06,1292140
2022-03-02,670.59,682.22,648.21,649.29,1688406
2022-03-03,666.03,688.24,664.45,683.64,1150084
2022-03-04,650.22,673.85,644.30,661.09,1247636
2022-03-07,635.93,646.29,628.47,639.98,908888
2022-03-08,638.21,648.62,630.20,636.14,816404
2022-03-09,652.86,655.81,641.23,644.78,1140952
2022-03-10,703.60,718.61,667.81,674.26,5200708
2022-03-11,728.69,753.20,705.23,710.02,10623486
2022-03-14,754.67,761.89,731.61,731.61,5412590
2022-03-15,739.60,770.62,731.66,764.57,4678254
2022-03-16,742.26,760.61,737.20,752.72,2443868
2022-03-17,735.79,757.95,734.01,753.20,1908558
2022-03-21,715.93,740.37,714.82,737.85,2097088
2022-03-22,711.32,724.18,707.63,717.22,1256302
2022-03-23,706.16,719.14,703.31,714.77,876492
2022-03-24,717.99,720.10,701.27,702.83,1428880
2022-03-25,706.74,721.54,705.23,721.54,941192
2022-03-28,705.71,710.19,695.63,707.63,1193552
2022-03-29,696.93,713.86,695.63,709.07,945258
2022-03-30,696.95,706.67,695.63,702.83,1080760
2022-03-31,710.19,713.84,693.23,699.66,1477470
2022-04-01,717.94,731.13,707.46,712.38,1634250
2022-04-04,725.47,730.08,721.06,721.95,933408
2022-04-05,729.86,738.33,724.97,729.12,1300634
2022-04-06,721.04,730.63,717.70,729.07,1258026
2022-04-07,701.49,720.96,699.95,720.10,1491574
2022-04-08,700.45,708.85,693.55,704.89,1541542
2022-04-11,695.15,711.73,693.23,700.45,1172246
2022-04-12,684.62,699.11,681.24,697.89,1096172
2022-04-13,688.75,699.45,684.12,689.25,1045946
2022-04-18,685.73,693.23,677.40,686.04,731790
2022-04-19,673.66,695.15,669.73,688.44,722670
2022-04-20,680.50,692.75,674.50,678.84,846970
2022-04-21,694.29,697.74,681.34,683.90,1104738
2022-04-22,685.58,693.45,683.64,690.84,626430
2022-04-25,669.56,680.76,667.33,679.80,791878
2022-04-26,675.10,683.61,672.60,675.96,572944
2022-04-27,668.29,674.48,663.32,671.65,518228
2022-04-28,671.29,677.79,662.58,674.04,861086
2022-04-29,661.81,690.12,659.17,674.04,1886306
2022-05-02,621.20,652.94,618.87,652.94,3464312
2022-05-04,609.57,632.67,600.16,620.79,1795614
2022-05-05,590.26,623.14,585.82,618.39,1625804
2022-05-06,584.55,590.09,570.90,580.49,1716016
2022-05-09,567.64,579.99,563.70,579.99,1390090
2022-05-10,551.11,566.10,547.15,561.30,1990526
2022-05-11,525.32,555.47,506.44,551.23,2816148
2022-05-12,515.42,523.36,509.97,515.20,1427040
2022-05-13,522.37,539.69,518.13,531.08,1639412
2022-05-16,530.77,539.24,519.16,532.04,853906
2022-05-17,553.65,559.86,530.17,536.84,1464676
2022-05-18,551.64,565.41,549.31,561.30,1075864
2022-05-19,543.58,547.89,528.87,533.48,935700
2022-05-20,545.71,556.87,542.16,555.55,654616
2022-05-23,544.46,551.71,538.16,551.68,844124
2022-05-24,527.67,546.62,525.37,543.03,799732
2022-05-25,505.25,532.95,503.73,529.66,826570
2022-05-26,504.60,514.29,486.94,506.13,998848
2022-05-27,519.18,524.36,509.27,513.81,880708
2022-05-30,538.78,541.15,525.59,528.80,781898
2022-05-31,603.26,622.38,538.80,541.01,7820108
2022-06-01,571.88,614.46,569.94,606.30,2927858
2022-06-02,573.70,589.13,561.78,571.81,2065818
2022-06-03,574.06,594.84,567.04,579.87,2093400
2022-06-06,561.93,574.06,559.60,573.15,802570
2022-06-07,552.86,563.70,546.48,558.38,901198
2022-06-08,544.70,559.67,542.11,557.99,725436
2022-06-09,539.83,553.15,534.92,541.15,1316054
2022-06-10,532.78,539.16,530.12,533.00,760780
2022-06-13,523.16,532.52,516.21,521.48,1054940
2022-06-14,536.36,539.91,518.13,520.05,1087426
2022-06-15,544.97,548.97,540.19,546.82,757484
2022-06-16,531.32,552.69,527.82,549.79,913490
2022-06-17,530.31,539.91,521.84,531.56,973316
2022-06-20,518.92,536.21,511.77,531.87,961624
2022-06-21,527.63,536.55,522.97,526.28,1042328
2022-06-22,517.72,527.24,515.75,525.25,517946
2022-06-23,517.67,525.01,513.93,521.00,586776
2022-06-24,535.13,544.51,521.58,522.92,1076218
2022-06-27,534.61,546.43,533.96,543.07,651186
2022-06-28,532.57,536.69,529.09,533.45,317080
2022-06-29,529.78,535.04,525.37,528.68,421960
2022-06-30,534.63,541.56,529.64,530.12,550676
2022-07-01,529.40,536.21,525.80,533.19,417270
2022-07-04,531.94,536.21,529.45,529.45,332400
2022-07-05,524.58,537.96,522.92,533.48,707004
2022-07-06,524.41,527.19,519.69,524.51,505438
2022-07-07,536.52,539.24,528.25,530.84,1050240
2022-07-08,534.32,542.98,531.46,539.71,609916
2022-07-11,533.33,535.09,528.25,532.04,383218
2022-07-12,540.22,550.58,530.10,531.51,1127782
2022-07-13,533.69,546.53,532.52,542.14,802152
2022-07-14,526.50,536.33,525.80,534.01,476502
2022-07-15,525.49,530.53,520.33,529.50,357176
2022-07-18,532.52,535.85,527.72,527.72,496846
2022-07-19,531.49,537.00,527.72,531.08,589294
2022-07-20,539.07,549.67,535.28,537.41,1207490
2022-07-21,541.80,545.90,537.92,540.39,559774
2022-07-22,548.18,558.66,543.10,543.98,1125146
2022-07-25,543.94,555.55,543.12,548.35,540172
2022-07-26,542.74,553.72,539.71,543.94,743022
2022-07-27,538.16,544.30,536.36,542.59,464082
2022-07-28,534.13,546.02,531.68,542.09,719554
2022-07-29,540.65,550.75,535.68,541.15,1169590
2022-08-01,557.27,563.56,527.72,531.13,2827922
2022-08-02,565.84,575.65,552.84,558.90,2280606
2022-08-03,557.03,569.08,553.17,567.73,904764
2022-08-04,545.57,561.78,540.03,558.42,1111484
2022-08-05,553.22,556.29,539.83,548.35,1032032
2022-08-08,560.80,563.65,545.83,553.15,941746
2022-08-10,556.96,568.91,553.39,562.12,733704
2022-08-11,557.87,565.48,556.53,565.48,714922
2022-08-12,577.69,583.66,553.12,557.87,3100892
2022-08-16,587.14,592.08,579.05,583.47,1694312
2022-08-17,587.83,596.80,586.35,589.61,1299160
2022-08-18,593.59,594.89,581.93,587.86,1125942
2022-08-19,582.94,596.90,574.33,594.36,1876244
2022-08-22,565.69,578.14,563.75,578.09,1011428
2022-08-23,576.46,582.80,556.51,561.23,1309638
2022-08-24,572.22,581.81,567.44,577.90,669350
2022-08-25,572.29,580.57,570.06,576.18,497338
2022-08-26,571.33,580.01,569.12,575.22,482716
2022-08-29,569.65,576.18,554.11,554.11,654466
2022-08-30,599.16,615.75,573.08,573.08,6575042
2022-09-01,605.87,612.97,593.97,596.32,2120448
2022-09-02,598.96,610.67,597.28,610.24,803414
2022-09-05,621.32,626.07,595.37,600.64,2385302
2022-09-06,635.42,643.77,622.23,628.37,4464668
2022-09-07,680.09,697.78,636.15,638.09,8360578
2022-09-08,689.36,704.52,682.32,689.50,4925486
2022-09-09,673.39,692.93,667.69,692.93,2353400
2022-09-12,677.81,686.59,674.05,675.46,1439820
2022-09-13,678.42,684.68,675.04,681.23,1245750
2022-09-14,669.71,674.61,662.86,664.30,1158046
2022-09-15,659.32,675.31,655.59,669.71,1211100
2022-09-16,647.39,657.48,642.95,655.56,1754108
2022-09-19,636.15,649.16,632.56,647.41,1004564
2022-09-20,653.65,662.74,641.05,643.92,1235076
2022-09-21,642.90,659.18,640.88,654.11,677480
2022-09-22,639.89,647.80,637.39,639.52,610280
2022-09-23,633.43,644.21,631.30,641.47,599164
2022-09-26,608.23,630.06,604.15,626.45,1150198
2022-09-27,608.54,617.13,605.97,611.40,604750
2022-09-28,597.45,608.47,595.97,604.08,735880
2022-09-29,595.17,608.88,594.42,608.88,576596
2022-09-30,604.56,607.28,587.75,590.59,816456
2022-10-03,596.63,609.12,595.39,604.13,580262
2022-10-04,609.59,611.28,603.08,608.01,487942
2022-10-06,616.99,625.74,611.99,612.64,694192
2022-10-07,615.70,618.76,610.43,616.99,478378
2022-10-10,607.30,610.90,604.64,608.01,448334
2022-10-11,599.01,612.86,596.85,607.52,453264
2022-10-12,597.72,605.22,590.37,601.43,563292
2022-10-13,592.02,597.16,587.14,587.63,390426
2022-10-14,586.97,606.55,583.26,606.55,505934
2022-10-17,584.79,592.65,583.26,585.20,530084
2022-10-18,588.99,594.42,586.25,592.00,551668
2022-10-19,595.37,601.65,589.62,591.95,694136
2022-10-20,588.94,599.56,586.66,590.10,625708
2022-10-21,583.58,596.85,582.29,592.00,630774
2022-10-24,594.20,595.22,589.42,591.51,281958
2022-10-25,597.33,605.15,589.28,594.20,843986
2022-10-27,593.60,601.21,592.07,598.74,454910
2022-10-28,592.97,597.36,592.00,594.42,379344
2022-10-31,593.72,599.27,592.53,595.39,409038
2022-11-01,600.46,602.65,593.86,596.70,589742
2022-11-02,596.53,604.64,595.66,603.47,508952
2022-11-03,591.49,599.73,589.96,596.36,413106
2022-11-04,590.27,599.03,586.71,592.97,612398
2022-11-07,598.55,606.55,588.50,593.23,955312
2022-11-09,591.75,601.34,589.96,599.27,516782
2022-11-10,585.47,591.51,582.99,589.57,419174
2022-11-11,588.53,593.28,587.14,589.57,368420
2022-11-14,609.59,618.17,588.21,591.46,1634420
2022-11-15,606.60,619.90,604.30,612.30,1218182
2022-11-16,593.38,612.04,587.14,606.55,748808
2022-11-17,592.46,597.26,590.54,592.94,314596
2022-11-18,591.29,594.37,587.24,594.32,431326
2022-11-21,592.26,600.10,588.91,590.52,574738
2022-11-22,589.84,594.18,588.11,590.59,361930
2022-11-23,589.35,593.94,588.57,591.02,349136
2022-11-24,589.69,595.39,588.40,591.95,412406
2022-11-25,591.00,595.37,589.57,591.02,371304
2022-11-28,594.74,600.22,590.05,590.44,452918
2022-11-29,599.01,605.10,594.93,596.36,704640
2022-11-30,600.73,606.02,596.94,601.60,522918
2022-12-01,603.37,611.40,601.75,602.19,837232
2022-12-02,600.17,604.03,597.92,604.03,405050
2022-12-05,598.74,603.18,596.85,601.21,359358
2022-12-06,595.42,599.66,593.45,594.42,508090
2022-12-07,592.70,596.56,591.02,594.52,367532
2022-12-08,596.65,598.30,590.54,593.26,456100
2022-12-09,587.24,598.50,586.17,597.82,632392
2022-12-12,576.56,588.74,573.56,586.17,720130
2022-12-13,582.14,593.16,578.41,579.28,792100
2022-12-14,582.61,589.54,580.79,585.64,509722
2022-12-15,578.46,585.18,577.44,583.16,458474
2022-12-16,583.38,588.99,577.44,577.49,564502
2022-12-19,580.96,589.08,578.92,584.23,550126
2022-12-20,576.39,585.20,574.65,580.83,415280
2022-12-21,563.54,579.23,559.14,575.98,566138
2022-12-22,546.31,567.08,544.44,564.34,914216
2022-12-23,527.77,544.68,526.20,543.47,939630
2022-12-26,540.61,543.96,521.90,527.46,583860
2022-12-27,539.42,550.09,537.19,543.47,425158
2022-12-28,542.72,544.42,539.42,540.56,428342
2022-12-29,542.79,544.93,536.43,539.37,371958
2022-12-30,541.19,547.35,540.20,544.44,439494
2023-01-02,560.82,564.75,541.60,543.91,914780
2023-01-03,559.58,565.06,556.14,564.12,395858
2023-01-04,550.56,561.47,548.64,560.02,328722
2023-01-05,547.23,557.54,545.51,553.22,292742
2023-01-06,542.16,549.68,541.04,549.68,277596
2023-01-09,536.82,547.30,534.25,544.93,455340
2023-01-10,534.91,539.78,533.77,538.52,362632
2023-01-11,531.92,537.75,531.34,535.22,347084
2023-01-12,523.41,534.18,522.17,533.67,727008
2023-01-13,522.92,527.17,520.83,525.86,501502
2023-01-16,519.43,527.85,517.61,524.38,560630
2023-01-17,514.72,520.93,511.81,520.18,630440
2023-01-18,512.80,516.81,511.44,514.94,437580
2023-01-19,511.42,514.19,509.60,512.80,440568
2023-01-20,510.62,513.51,509.55,509.55,391012
2023-01-23,513.36,519.99,511.32,512.80,524132
2023-01-24,507.90,515.81,506.33,515.81,604242
2023-01-25,498.83,510.45,497.86,508.92,699274
2023-01-27,492.47,502.59,487.72,502.23,835350
2023-01-30,492.96,499.80,486.58,492.04,459352
2023-01-31,505.45,506.59,491.57,493.49,450472
2023-02-01,495.77,516.76,491.57,509.02,749010
2023-02-02,489.37,504.17,484.76,485.19,850082
2023-02-03,490.05,494.95,487.67,490.09,555720
2023-02-06,490.02,492.45,488.15,490.09,365898
2023-02-07,485.80,492.62,484.83,492.42,565568
2023-02-08,480.24,487.18,476.07,480.39,1061092
2023-02-09,485.56,487.18,475.54,482.65,1227834
2023-02-10,485.80,496.89,484.27,486.24,824104
2023-02-13,480.49,487.35,478.93,485.80,509798
2023-02-14,477.55,484.15,476.51,481.75,441540
2023-02-15,479.47,482.52,476.51,476.51,449962
2023-02-16,484.51,493.95,480.39,480.39,802774
2023-02-17,488.78,491.26,484.51,484.76,484154
2023-02-20,482.82,491.21,481.38,491.21,420544
2023-02-21,483.81,487.62,482.82,485.24,341594
2023-02-22,484.05,486.07,479.42,484.17,481928
2023-02-23,482.50,485.78,478.30,484.76,423668
2023-02-24,480.97,485.65,480.39,484.71,342116
2023-02-27,475.44,481.36,471.70,481.36,752884
2023-02-28,480.10,485.19,471.85,473.11,476670
2023-03-01,481.77,483.30,479.93,482.82,317748
2023-03-02,479.42,489.61,477.96,483.30,622248
2023-03-03,485.05,488.15,481.85,481.94,431124
2023-03-06,492.50,503.51,485.87,487.18,1419920
2023-03-08,491.67,495.77,487.81,492.01,428770
2023-03-09,482.77,494.46,479.52,493.73,574322
2023-03-10,486.60,488.78,475.54,475.54,521012
2023-03-13,474.64,489.15,473.11,486.14,761996
2023-03-14,473.40,478.16,471.17,475.59,463568
2023-03-15,471.02,482.72,470.20,475.59,742654
2023-03-16,462.05,472.53,461.08,470.68,761256
2023-03-17,461.00,470.18,459.96,464.81,528886
2023-03-20,461.61,463.41,451.27,460.98,892096
2023-03-21,468.11,471.51,462.29,463.84,569668
2023-03-22,470.03,474.91,468.74,470.44,468466
2023-03-23,462.07,469.71,461.00,469.71,371094
2023-03-24,456.25,464.13,455.16,461.08,427306
2023-03-27,442.18,453.70,439.14,451.27,868114
2023-03-28,429.78,445.43,427.45,442.20,941696
2023-03-29,432.40,441.55,430.41,430.46,967766
2023-03-31,440.96,450.21,435.00,435.00,1414532
2023-04-03,450.04,452.25,441.93,443.03,595176
2023-04-05,461.68,462.56,451.32,453.60,498982
2023-04-06,472.53,474.54,462.07,463.89,646078
2023-04-10,481.43,482.33,471.27,476.02,568286
2023-04-11,484.76,487.67,478.93,484.22,701688
2023-04-12,483.81,487.18,482.14,486.58,446636
2023-04-13,485.05,486.67,479.78,484.71,357960
2023-04-17,486.82,493.01,478.93,485.02,651294
2023-04-18,490.75,492.64,484.95,489.51,463404
2023-04-19,488.74,490.53,483.45,490.53,448874
2023-04-20,490.51,492.28,484.10,485.73,548318
2023-04-21,487.81,497.37,486.58,492.42,713072
2023-04-24,478.93,490.48,477.48,488.18,411756
2023-04-25,481.12,491.89,478.69,480.87,1074404
2023-04-26,483.35,485.95,479.44,482.18,636070
2023-04-27,486.12,489.80,483.79,485.24,669778
2023-04-28,487.96,490.24,483.83,488.54,606464
2023-05-02,480.66,483.69,472.38,476.51,1101216
2023-05-03,480.44,484.32,479.73,481.21,366162
2023-05-04,480.07,484.76,478.93,480.44,433736
2023-05-05,480.61,483.74,479.90,480.87,289966
2023-05-08,479.69,483.30,478.45,482.72,569120
2023-05-09,476.48,483.30,473.16,481.21,749878
2023-05-10,477.58,480.49,476.02,477.67,384676
2023-05-11,482.38,492.04,479.03,480.39,1799094
2023-05-12,482.31,486.79,480.87,483.30,697338
2023-05-15,481.19,483.86,480.39,482.33,440674
2023-05-16,478.62,483.79,477.79,482.09,522104
2023-05-17,474.95,480.17,473.84,478.62,453286
2023-05-18,480.41,481.31,475.05,477.48,537246
2023-05-19,480.44,482.79,474.62,482.33,462032
2023-05-22,480.85,482.45,477.09,480.44,480126
2023-05-23,478.74,482.33,478.04,480.85,454190
2023-05-24,479.78,481.85,478.93,479.27,324006
2023-05-25,479.15,481.68,478.35,480.39,223226
2023-05-26,478.52,482.33,477.36,479.15,386486
2023-05-29,480.41,482.31,479.42,479.54,424156
2023-05-30,477.07,482.33,476.63,482.33,615376
2023-05-31,503.90,506.84,477.94,479.90,4459170
2023-06-01,518.68,525.23,502.49,508.00,4361050
2023-06-02,518.19,530.61,514.84,522.97,1474292
2023-06-05,509.24,524.21,508.53,522.24,1008590
2023-06-06,499.63,512.42,497.37,509.50,990524
2023-06-07,501.35,504.58,499.90,503.68,659730
2023-06-08,504.02,512.42,502.27,507.03,1084738
2023-06-09,499.56,506.25,498.00,505.60,633454
2023-06-12,506.76,509.02,500.28,502.23,601718
2023-06-13,508.44,510.11,502.71,508.05,492876
2023-06-14,492.04,496.86,477.96,485.73,19754360
2023-06-15,506.08,508.05,494.44,494.46,3245890
2023-06-16,502.18,508.48,499.80,508.05,1425368
2023-06-19,503.34,508.99,502.30,507.27,1276990
2023-06-20,505.86,506.84,498.88,503.68,661170
2023-06-21,504.65,509.21,502.49,505.86,763064
2023-06-22,509.72,521.15,506.64,508.53,1962480
2023-06-23,502.81,513.65,501.55,511.44,848054
2023-06-26,509.50,514.02,500.04,504.41,1086364
2023-06-27,519.60,521.34,508.56,511.42,1974776
2023-06-28,542.14,543.47,522.36,522.36,4014434
2023-06-30,538.98,547.69,535.49,546.87,1555654
2023-07-03,558.97,562.88,541.60,542.02,3681424
2023-07-04,555.19,564.31,549.03,561.42,1616998
2023-07-05,580.62,582.29,556.57,556.57,3147374
2023-07-06,577.87,587.05,573.82,580.62,1716430
2023-07-07,571.91,579.86,567.73,577.87,1272202
2023-07-10,585.81,594.88,576.49,579.14,2669830
2023-07-11,582.31,588.74,579.38,588.55,774558
2023-07-12,590.05,602.67,582.56,584.67,2266640
2023-07-13,578.87,596.36,573.31,594.42,1058396
2023-07-14,586.24,591.02,575.67,579.86,888404
2023-07-17,596.73,598.64,587.12,589.28,1367056
2023-07-18,584.79,601.55,582.78,597.33,910946
2023-07-19,586.85,591.85,582.58,586.66,592390
2023-07-20,581.59,590.88,578.89,587.14,742546
2023-07-21,575.91,583.41,573.19,581.32,757972
2023-07-24,576.03,588.09,575.01,575.91,703240
2023-07-25,574.89,580.83,573.07,576.52,452018
2023-07-26,576.54,583.53,574.24,576.32,541320
2023-07-27,594.47,599.52,579.89,580.01,2261616
2023-07-28,592.50,598.33,586.27,596.80,905264
2023-07-31,597.16,600.24,591.51,596.36,877218
2023-08-01,603.88,611.89,596.90,598.79,1593788
2023-08-02,591.19,603.57,585.25,602.52,1152734
2023-08-03,590.25,595.56,584.98,591.19,544046
2023-08-04,589.81,598.33,583.26,590.05,916950
2023-08-07,582.12,601.94,580.35,596.36,1074798
2023-08-08,598.50,599.27,583.77,584.23,1222944
2023-08-09,593.57,606.99,590.54,599.27,1262572
2023-08-10,582.17,595.83,581.32,594.40,1130862
2023-08-11,578.92,590.52,577.44,583.26,773702
2023-08-14,572.49,579.38,563.39,578.89,811106
2023-08-16,563.97,571.52,562.88,571.52,599462
2023-08-17,562.30,571.06,558.03,564.34,627228
2023-08-18,555.82,564.58,554.63,561.91,686872
2023-08-21,558.20,564.82,554.44,555.82,750840
2023-08-22,564.94,571.08,559.97,559.97,705178
2023-08-23,564.75,569.58,563.51,567.59,443200
2023-08-24,561.84,569.65,560.48,565.31,517646
2023-08-25,560.56,570.47,559.80,568.14,549332
2023-08-28,552.96,564.86,551.53,562.90,656878
2023-08-29,555.81,560.88,554.53,556.01,598810
2023-08-30,562.75,575.20,557.66,558.47,1301120
2023-08-31,560.16,577.56,557.58,565.85,1743918
2023-09-01,561.64,569.78,544.86,564.17,1789374
2023-09-04,566.66,574.46,562.03,562.03,1225674
2023-09-05,602.97,605.95,568.55,571.19,7211076
2023-09-06,600.71,611.95,593.57,608.16,3126392
2023-09-07,591.95,606.59,590.01,601.96,1914036
2023-09-08,630.94,636.33,594.34,595.37,8303032
2023-09-11,684.38,703.62,643.57,646.49,18959434
2023-09-12,656.28,703.32,642.11,693.73,8341502
2023-09-13,649.10,671.59,635.62,656.88,4797938
2023-09-14,651.07,665.73,647.75,652.45,2145868
2023-09-15,661.50,681.48,656.88,669.18,4075660
2023-09-18,654.51,665.22,652.72,661.50,1435500
2023-09-20,642.95,655.89,641.62,651.95,1218502
2023-09-21,635.64,648.95,626.91,638.67,1896142
2023-09-22,646.00,649.99,629.32,639.65,1676864
2023-09-25,645.51,652.47,642.14,649.00,992390
2023-09-26,653.28,664.99,647.03,647.03,1902618
2023-09-27,665.31,671.14,653.92,654.61,2552326
2023-09-28,655.94,676.95,651.95,668.54,2271638
2023-09-29,669.08,671.12,653.14,658.84,1879308
2023-10-03,657.86,669.08,656.88,669.08,1014916
2023-10-04,647.90,655.30,645.58,654.41,919704
2023-10-05,652.08,658.43,646.54,651.51,1135722
2023-10-06,663.20,677.54,652.59,654.24,4262866
2023-10-09,643.86,653.28,642.11,649.59,2248088
2023-10-10,650.68,659.34,647.53,647.53,2357470
2023-10-11,654.71,669.67,652.08,654.27,2282300
2023-10-12,684.26,689.84,656.88,657.27,6296892
2023-10-13,683.52,698.70,677.07,683.45,4451502
2023-10-16,674.00,687.48,671.64,686.89,1833014
2023-10-17,666.10,683.72,663.12,679.51,1407570
2023-10-18,663.49,679.21,661.92,668.04,1442452
2023-10-19,659.09,664.26,653.46,659.43,1457176
2023-10-20,660.89,673.11,655.65,657.37,1549962
2023-10-23,643.17,690.83,637.19,662.58,6256176
2023-10-25,651.09,672.82,643.10,649.99,4169420
2023-10-26,635.84,649.20,620.96,648.49,3035154
2023-10-27,652.99,662.63,646.00,646.00,2146172
2023-10-30,676.24,701.16,673.14,696.73,8805904
2023-10-31,716.49,722.91,676.58,683.27,16626188
2023-11-01,738.92,749.13,720.84,721.38,13533984
2023-11-02,748.49,771.96,742.98,749.87,11665528
2023-11-03,767.83,772.46,752.90,757.25,5875826
2023-11-06,789.09,792.68,770.71,779.89,7405596
2023-11-07,778.16,797.11,773.14,793.29,6888808
2023-11-08,791.50,802.03,784.31,784.73,4520716
2023-11-09,832.90,836.47,793.66,795.04,10845150
2023-11-10,874.38,879.77,832.16,834.50,12657090
2023-11-13,907.23,933.40,889.27,905.33,11111718
2023-11-15,891.53,925.04,885.67,919.63,5989252
2023-11-16,877.95,887.15,819.25,887.15,4806518
2023-11-17,875.42,900.44,870.91,882.40,2475754
2023-11-20,860.95,881.30,844.34,875.39,2225738
2023-11-21,848.75,868.65,843.85,861.56,1467670
2023-11-22,845.82,873.37,838.91,851.23,1847080
2023-11-23,881.79,897.98,856.15,856.15,4879308
2023-11-24,886.66,894.58,875.83,888.13,1807660
2023-11-28,891.53,902.40,879.77,891.43,2216382
2023-11-29,940.17,943.44,893.67,895.52,5668162
2023-11-30,931.83,949.05,915.69,941.25,3500808
2023-12-01,934.02,949.15,930.28,937.34,2261840
2023-12-04,948.36,960.44,937.49,953.58,2187576
2023-12-05,944.06,959.97,922.58,951.76,1974682
2023-12-06,935.15,945.60,927.03,945.60,1240668
2023-12-07,928.48,937.83,923.07,934.36,929110
2023-12-08,916.28,933.08,900.98,931.02,1327258
2023-12-11,930.50,941.08,916.28,916.28,1465764
2023-12-12,922.65,941.27,912.74,935.37,1526930
2023-12-13,961.84,976.70,917.31,922.65,6956254
2023-12-14,958.10,978.03,952.15,971.29,2118802
2023-12-15,930.25,963.17,926.54,960.46,2552878
2023-12-18,932.52,945.04,920.41,930.94,1845394
2023-12-19,940.76,950.85,925.51,936.75,1965924
2023-12-20,889.09,949.64,854.68,945.41,3470288
2023-12-21,904.15,907.82,865.33,875.83,2239006
2023-12-22,903.86,917.07,894.16,910.28,1153782
2023-12-26,910.79,921.37,904.37,911.26,1154586
2023-12-27,912.76,924.15,904.40,915.34,1232490
2023-12-28,902.28,918.15,897.36,916.45,1239726
2023-12-29,897.68,906.24,894.53,906.09,941874
2024-01-01,894.70,904.74,891.58,897.98,909140
2024-01-02,895.07,909.44,889.61,894.70,1113912
2024-01-03,906.91,909.29,895.07,895.07,1270712
2024-01-04,927.52,939.18,905.36,911.26,2519770
2024-01-05,929.29,937.14,922.01,932.02,1337062
2024-01-08,921.99,943.34,917.19,934.24,1533698
2024-01-09,922.23,933.21,913.43,927.01,777076
2024-01-10,915.84,925.01,906.36,922.23,880352
2024-01-11,907.82,919.21,905.36,916.43,787528
2024-01-12,911.70,922.53,900.48,909.81,1029204
2024-01-15,908.19,919.45,906.34,916.75,581208
2024-01-16,925.68,940.91,903.39,908.31,2905304
2024-01-17,909.05,927.37,906.34,915.20,1198282
2024-01-18,895.83,913.20,870.94,907.82,1926370
2024-01-19,895.88,909.78,890.64,909.78,713232
2024-01-23,852.88,893.40,848.77,890.59,1409548
2024-01-24,866.73,872.88,845.06,858.61,1055160
2024-01-25,871.01,876.82,857.68,869.19,929178
2024-01-29,868.65,883.21,865.99,870.91,781578
2024-01-30,858.64,873.64,856.18,870.91,958286
2024-01-31,873.40,878.29,853.20,860.58,1505288
2024-02-01,891.06,902.90,864.86,877.26,2423868
2024-02-02,921.99,926.61,897.26,902.31,3480180
2024-02-05,899.23,940.78,889.61,932.42,3241604
2024-02-06,910.45,924.05,893.13,906.83,1768110
2024-02-07,963.39,983.52,909.29,918.59,11945524
2024-02-08,984.23,1005.73,944.23,973.26,7220258
2024-02-09,957.98,1017.05,942.80,989.99,5441700
2024-02-12,910.20,963.88,897.98,963.42,2803174
2024-02-13,927.74,934.88,889.29,910.20,2391316
2024-02-14,934.24,938.32,904.22,909.29,1632956
2024-02-15,924.25,942.97,920.93,941.10,1127264
2024-02-16,923.14,937.83,920.17,926.51,1193316
2024-02-19,906.09,926.78,901.42,919.33,1183938
2024-02-20,906.00,918.40,902.90,907.30,972062
2024-02-21,885.48,913.70,878.96,906.34,1137110
2024-02-22,897.80,899.89,882.23,889.12,960784
2024-02-23,914.98,923.91,892.91,902.90,1915276
2024-02-26,934.88,953.82,906.36,914.98,3792446
2024-02-27,941.74,964.40,936.21,940.81,2958844
2024-02-28,950.16,974.24,943.24,946.20,4256638
2024-02-29,943.32,952.00,926.44,952.00,1932328
2024-03-01,944.01,963.42,938.86,947.18,1270656
2024-03-04,935.25,956.92,931.04,954.04,1094674
2024-03-05,924.87,938.67,921.89,936.85,784928
2024-03-06,903.78,925.04,890.64,925.04,1361698
2024-03-07,900.73,914.53,898.37,911.75,963714
2024-03-11,890.89,912.12,888.63,900.73,894802
2024-03-12,889.34,896.45,873.91,892.07,1421052
2024-03-13,828.92,897.98,819.52,890.45,2600464
2024-03-14,841.07,853.94,811.87,826.48,1715448
2024-03-15,846.16,864.86,831.60,843.36,1729234
2024-03-18,830.22,853.20,827.17,838.83,1247206
